;index;BlockID;Frame;StopWatch;PosX;PosY;PosZ;User;Conditions;CircuitID;UX
40;40;0;42;0,5319023;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
41;41;0;43;0,5473404;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
42;42;0;44;0,5602798;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
43;43;0;45;0,5728722;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
44;44;0;46;0,5859222;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
45;45;0;47;0,5976257;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
46;46;0;48;0,610405;-2,9757;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
47;47;0;49;0,6226654;-2,9749;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
48;48;0;50;0,6375809;-2,9689;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
49;49;0;51;0,6533661;-2,9543;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
50;50;0;52;0,6661263;-2,9312;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
51;51;0;53;0,681736;-2,902;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
52;52;0;54;0,6972466;-2,866;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
53;53;0;55;0,7111168;-2,83;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
54;54;0;56;0,7262383;-2,7906;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
55;55;0;57;0,7399597;-2,7477;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
56;56;0;58;0,7543564;-2,7057;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
57;57;0;59;0,767643;-2,6612;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
58;58;0;60;0,7821274;-2,6183;0,5825;-1,388;User20;3DMouse;Circuit3;PathTracing
59;59;0;61;0,7964859;-2,5737;0,5825;-1,3863;User20;3DMouse;Circuit3;PathTracing
60;60;0;62;0,8098602;-2,5275;0,5825;-1,3846;User20;3DMouse;Circuit3;PathTracing
61;61;0;63;0,8234138;-2,4786;0,5825;-1,3846;User20;3DMouse;Circuit3;PathTracing
62;62;0;64;0,8382683;-2,4297;0,5825;-1,3846;User20;3DMouse;Circuit3;PathTracing
63;63;0;65;0,8519058;-2,3783;0,5825;-1,3846;User20;3DMouse;Circuit3;PathTracing
64;64;0;66;0,8637276;-2,3217;0,5825;-1,3846;User20;3DMouse;Circuit3;PathTracing
65;65;0;67;0,8768501;-2,2583;0,5825;-1,3812;User20;3DMouse;Circuit3;PathTracing
66;66;0;68;0,8901863;-2,1889;0,5825;-1,3769;User20;3DMouse;Circuit3;PathTracing
67;67;0;69;0,9043198;-2,1126;0,5825;-1,3692;User20;3DMouse;Circuit3;PathTracing
68;68;0;70;0,9157944;-2,0363;0,5825;-1,3615;User20;3DMouse;Circuit3;PathTracing
69;69;0;71;0,9301109;-1,9557;0,5825;-1,3503;User20;3DMouse;Circuit3;PathTracing
70;70;0;72;0,9414368;-1,8735;0,5842;-1,3375;User20;3DMouse;Circuit3;PathTracing
71;71;0;73;0,9563637;-1,7912;0,5885;-1,3246;User20;3DMouse;Circuit3;PathTracing
72;72;0;74;0,9711494;-1,708;0,5919;-1,3109;User20;3DMouse;Circuit3;PathTracing
73;73;0;75;0,9829597;-1,624;0,5927;-1,2963;User20;3DMouse;Circuit3;PathTracing
74;74;0;76;0,9969597;-1,54;0,5936;-1,2817;User20;3DMouse;Circuit3;PathTracing
75;75;0;77;1,009499;-1,4535;0,5945;-1,2646;User20;3DMouse;Circuit3;PathTracing
76;76;0;78;1,024006;-1,3652;0,5953;-1,2475;User20;3DMouse;Circuit3;PathTracing
77;77;0;79;1,039024;-1,2777;0,5953;-1,2286;User20;3DMouse;Circuit3;PathTracing
78;78;0;80;1,051781;-1,1937;0,5953;-1,208;User20;3DMouse;Circuit3;PathTracing
79;79;0;81;1,064247;-1,1132;0,5953;-1,1849;User20;3DMouse;Circuit3;PathTracing
80;80;0;82;1,077423;-1,0326;0,5953;-1,1617;User20;3DMouse;Circuit3;PathTracing
81;81;0;83;1,092747;-0,9546;0,5953;-1,1369;User20;3DMouse;Circuit3;PathTracing
82;82;0;84;1,107712;-0,8775;0,5953;-1,1146;User20;3DMouse;Circuit3;PathTracing
83;83;0;85;1,122761;-0,802;0,5953;-1,0906;User20;3DMouse;Circuit3;PathTracing
84;84;0;86;1,135254;-0,7275;0,5953;-1,0623;User20;3DMouse;Circuit3;PathTracing
85;85;0;87;1,147774;-0,6555;0,5953;-1,0263;User20;3DMouse;Circuit3;PathTracing
86;86;0;88;1,160717;-0,5843;0,5953;-0,9792;User20;3DMouse;Circuit3;PathTracing
87;87;0;89;1,173286;-0,5132;0,5953;-0,932;User20;3DMouse;Circuit3;PathTracing
88;88;0;90;1,187229;-0,4446;0,5953;-0,878;User20;3DMouse;Circuit3;PathTracing
89;89;0;91;1,198784;-0,376;0,5945;-0,824;User20;3DMouse;Circuit3;PathTracing
90;90;0;92;1,213291;-0,3075;0,5919;-0,7735;User20;3DMouse;Circuit3;PathTracing
91;91;0;93;1,226791;-0,2389;0,5816;-0,7272;User20;3DMouse;Circuit3;PathTracing
92;92;0;94;1,240467;-0,1695;0,5687;-0,6809;User20;3DMouse;Circuit3;PathTracing
93;93;0;95;1,255135;-0,1;0,5559;-0,6346;User20;3DMouse;Circuit3;PathTracing
94;94;0;96;1,268681;-0,0315;0,5413;-0,5815;User20;3DMouse;Circuit3;PathTracing
95;95;0;97;1,281288;0,0328;0,5285;-0,518;User20;3DMouse;Circuit3;PathTracing
96;96;0;98;1,296192;0,0894;0,5139;-0,452;User20;3DMouse;Circuit3;PathTracing
97;97;0;99;1,308102;0,1357;0,4993;-0,3886;User20;3DMouse;Circuit3;PathTracing
98;98;0;100;1,32225;0,1708;0,4813;-0,3346;User20;3DMouse;Circuit3;PathTracing
99;99;0;101;1,335453;0,1957;0,459;-0,2883;User20;3DMouse;Circuit3;PathTracing
100;100;0;102;1,347462;0,2205;0,4367;-0,242;User20;3DMouse;Circuit3;PathTracing
101;101;0;103;1,359879;0,236;0,4093;-0,2052;User20;3DMouse;Circuit3;PathTracing
102;102;0;104;1,373417;0,2454;0,3819;-0,1692;User20;3DMouse;Circuit3;PathTracing
103;103;0;105;1,387123;0,2505;0,3545;-0,1332;User20;3DMouse;Circuit3;PathTracing
104;104;0;106;1,399712;0,2548;0,333;-0,0963;User20;3DMouse;Circuit3;PathTracing
105;105;0;107;1,414112;0,2591;0,3116;-0,0595;User20;3DMouse;Circuit3;PathTracing
106;106;0;108;1,426205;0,2651;0,2953;-0,0226;User20;3DMouse;Circuit3;PathTracing
107;107;0;109;1,440441;0,2745;0,2816;0,01;User20;3DMouse;Circuit3;PathTracing
108;108;0;110;1,455017;0,2874;0,2705;0,0305;User20;3DMouse;Circuit3;PathTracing
109;109;0;111;1,468498;0,3011;0,2636;0,0391;User20;3DMouse;Circuit3;PathTracing
110;110;0;112;1,481861;0,3157;0,261;0,0408;User20;3DMouse;Circuit3;PathTracing
111;111;0;113;1,496044;0,332;0,261;0,0443;User20;3DMouse;Circuit3;PathTracing
112;112;0;114;1,508129;0,3483;0,261;0,0477;User20;3DMouse;Circuit3;PathTracing
113;113;0;115;1,522926;0,3654;0,261;0,0528;User20;3DMouse;Circuit3;PathTracing
114;114;0;116;1,537773;0,3834;0,261;0,058;User20;3DMouse;Circuit3;PathTracing
115;115;0;117;1,55064;0,404;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
116;116;0;118;1,564888;0,4263;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
117;117;0;119;1,579899;0,4494;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
118;118;0;120;1,592949;0,4768;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
119;119;0;121;1,606453;0,5043;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
120;120;0;122;1,621685;0,5377;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
121;121;0;123;1,635384;0,5771;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
122;122;0;124;1,648075;0,6217;0,261;0,0614;User20;3DMouse;Circuit3;PathTracing
123;123;0;125;1,662827;0,6705;0,261;0,0623;User20;3DMouse;Circuit3;PathTracing
124;124;0;126;1,676922;0,7194;0,261;0,0657;User20;3DMouse;Circuit3;PathTracing
125;125;0;127;1,690228;0,7691;0,261;0,0717;User20;3DMouse;Circuit3;PathTracing
126;126;0;128;1,70475;0,8188;0,261;0,0768;User20;3DMouse;Circuit3;PathTracing
127;127;0;129;1,718456;0,8685;0,261;0,082;User20;3DMouse;Circuit3;PathTracing
128;128;0;130;1,731022;0,9183;0,261;0,0863;User20;3DMouse;Circuit3;PathTracing
129;129;0;131;1,744049;0,968;0,261;0,0957;User20;3DMouse;Circuit3;PathTracing
130;130;0;132;1,757309;1,0185;0,261;0,1077;User20;3DMouse;Circuit3;PathTracing
131;131;0;133;1,771809;1,0683;0,261;0,1205;User20;3DMouse;Circuit3;PathTracing
132;132;0;134;1,785278;1,1197;0,261;0,1325;User20;3DMouse;Circuit3;PathTracing
133;133;0;135;1,798351;1,1754;0,261;0,1454;User20;3DMouse;Circuit3;PathTracing
134;134;0;136;1,815636;1,2311;0,261;0,1583;User20;3DMouse;Circuit3;PathTracing
135;135;0;137;1,830959;1,2868;0,261;0,1694;User20;3DMouse;Circuit3;PathTracing
136;136;0;138;1,845879;1,3434;0,261;0,1814;User20;3DMouse;Circuit3;PathTracing
137;137;0;139;1,857059;1,4008;0,261;0,1934;User20;3DMouse;Circuit3;PathTracing
138;138;0;140;1,872498;1,4608;0,261;0,2054;User20;3DMouse;Circuit3;PathTracing
139;139;0;141;1,886482;1,5234;0,261;0,2183;User20;3DMouse;Circuit3;PathTracing
140;140;0;142;1,901833;1,5885;0,261;0,232;User20;3DMouse;Circuit3;PathTracing
141;141;0;143;1,915257;1,658;0,261;0,2483;User20;3DMouse;Circuit3;PathTracing
142;142;0;144;1,929604;1,7334;0,261;0,2654;User20;3DMouse;Circuit3;PathTracing
143;143;0;145;1,943844;1,8088;0,261;0,2834;User20;3DMouse;Circuit3;PathTracing
144;144;0;146;1,960209;1,8843;0,261;0,3014;User20;3DMouse;Circuit3;PathTracing
145;145;0;147;1,974068;1,9597;0,261;0,3185;User20;3DMouse;Circuit3;PathTracing
146;146;0;148;1,988422;2,0325;0,261;0,3391;User20;3DMouse;Circuit3;PathTracing
147;147;0;149;2,00174;2,1063;0,261;0,3657;User20;3DMouse;Circuit3;PathTracing
148;148;0;150;2,014809;2,18;0,261;0,3948;User20;3DMouse;Circuit3;PathTracing
149;149;0;151;2,028759;2,2528;0,261;0,4214;User20;3DMouse;Circuit3;PathTracing
150;150;0;152;2,040966;2,324;0,261;0,4463;User20;3DMouse;Circuit3;PathTracing
151;151;0;153;2,055851;2,3951;0,261;0,4711;User20;3DMouse;Circuit3;PathTracing
152;152;0;154;2,069073;2,4654;0,261;0,496;User20;3DMouse;Circuit3;PathTracing
153;153;0;155;2,08144;2,5348;0,261;0,5225;User20;3DMouse;Circuit3;PathTracing
154;154;0;156;2,096474;2,6034;0,2559;0,5508;User20;3DMouse;Circuit3;PathTracing
155;155;0;157;2,109932;2,6703;0,2456;0,586;User20;3DMouse;Circuit3;PathTracing
156;156;0;158;2,123524;2,7371;0,2233;0,6203;User20;3DMouse;Circuit3;PathTracing
157;157;0;159;2,138123;2,8031;0,1907;0,652;User20;3DMouse;Circuit3;PathTracing
158;158;0;160;2,151798;2,8614;0,1487;0,6837;User20;3DMouse;Circuit3;PathTracing
159;159;0;161;2,165089;2,9197;0,1067;0,7154;User20;3DMouse;Circuit3;PathTracing
160;160;0;162;2,180073;2,9685;0,051;0,7505;User20;3DMouse;Circuit3;PathTracing
161;161;0;163;2,191517;3,0037;-0,0253;0,7883;User20;3DMouse;Circuit3;PathTracing
162;162;0;164;2,2066;3,0268;-0,123;0,8328;User20;3DMouse;Circuit3;PathTracing
163;163;0;165;2,22253;3,0414;-0,225;0,8791;User20;3DMouse;Circuit3;PathTracing
164;164;0;166;2,237392;3,044;-0,3338;0,9194;User20;3DMouse;Circuit3;PathTracing
165;165;0;167;2,251396;3,044;-0,4375;0,9545;User20;3DMouse;Circuit3;PathTracing
166;166;0;168;2,265301;3,044;-0,5421;0,9811;User20;3DMouse;Circuit3;PathTracing
167;167;0;169;2,280571;3,0423;-0,6527;1,0008;User20;3DMouse;Circuit3;PathTracing
168;168;0;170;2,293621;3,0406;-0,7633;1,0205;User20;3DMouse;Circuit3;PathTracing
169;169;0;171;2,307064;3,0303;-0,8875;1,0385;User20;3DMouse;Circuit3;PathTracing
170;170;0;172;2,321606;3,0114;-1,0075;1,0583;User20;3DMouse;Circuit3;PathTracing
171;171;0;173;2,335289;2,9883;-1,1207;1,0788;User20;3DMouse;Circuit3;PathTracing
172;172;0;174;2,348564;2,9651;-1,2347;1,0951;User20;3DMouse;Circuit3;PathTracing
173;173;0;175;2,36367;2,948;-1,3564;1,1063;User20;3DMouse;Circuit3;PathTracing
174;174;0;176;2,376522;2,9394;-1,4721;1,1131;User20;3DMouse;Circuit3;PathTracing
175;175;0;177;2,389507;2,9308;-1,5878;1,12;User20;3DMouse;Circuit3;PathTracing
176;176;0;178;2,403393;2,9308;-1,6993;1,1243;User20;3DMouse;Circuit3;PathTracing
177;177;0;179;2,415382;2,9308;-1,75;1,1277;User20;3DMouse;Circuit3;PathTracing
178;178;0;180;2,429016;2,9308;-1,75;1,1303;User20;3DMouse;Circuit3;PathTracing
179;179;0;181;2,44014;2,9308;-1,75;1,1337;User20;3DMouse;Circuit3;PathTracing
180;180;0;182;2,454365;2,9308;-1,75;1,1371;User20;3DMouse;Circuit3;PathTracing
181;181;0;183;2,465172;2,9377;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
182;182;0;184;2,478806;2,9497;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
183;183;0;185;2,4902;2,9651;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
184;184;0;186;2,503769;2,9866;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
185;185;0;187;2,51543;3,008;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
186;186;0;188;2,528778;3,0311;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
187;187;0;189;2,540653;3,056;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
188;188;0;190;2,555164;3,0851;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
189;189;0;191;2,567829;3,1177;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
190;190;0;192;2,581532;3,1503;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
191;191;0;193;2,594654;3,1923;-1,75;1,1405;User20;3DMouse;Circuit3;PathTracing
192;192;0;194;2,606838;3,2523;-1,7303;1,1405;User20;3DMouse;Circuit3;PathTracing
193;193;0;195;2,621395;3,3337;-1,678;1,1405;User20;3DMouse;Circuit3;PathTracing
194;194;0;196;2,635471;3,44;-1,6069;1,1405;User20;3DMouse;Circuit3;PathTracing
195;195;0;197;2,647758;3,5;-1,5271;1,1405;User20;3DMouse;Circuit3;PathTracing
196;196;0;198;2,660465;3,5;-1,4474;1,1405;User20;3DMouse;Circuit3;PathTracing
197;197;0;199;2,67355;3,5;-1,3711;1,1431;User20;3DMouse;Circuit3;PathTracing
198;198;0;200;2,687813;3,5;-1,3026;1,1483;User20;3DMouse;Circuit3;PathTracing
199;199;0;201;2,70126;3,5;-1,2349;1,1585;User20;3DMouse;Circuit3;PathTracing
200;200;0;202;2,715809;3,5;-1,1671;1,1697;User20;3DMouse;Circuit3;PathTracing
201;201;0;203;2,730042;3,5;-1,1046;1,1808;User20;3DMouse;Circuit3;PathTracing
202;202;0;204;2,743252;3,5;-1,048;1,192;User20;3DMouse;Circuit3;PathTracing
203;203;0;205;2,756786;3,5;-0,9914;1,2031;User20;3DMouse;Circuit3;PathTracing
204;204;0;206;2,771805;3,5;-0,9469;1,216;User20;3DMouse;Circuit3;PathTracing
205;205;0;207;2,78516;3,5;-0,9066;1,234;User20;3DMouse;Circuit3;PathTracing
206;206;0;208;2,79792;3,5;-0,8749;1,2554;User20;3DMouse;Circuit3;PathTracing
207;207;0;209;2,812271;3,5;-0,8474;1,2803;User20;3DMouse;Circuit3;PathTracing
208;208;0;210;2,828087;3,5;-0,8294;1,3017;User20;3DMouse;Circuit3;PathTracing
209;209;0;211;2,843452;3,5;-0,8174;1,3231;User20;3DMouse;Circuit3;PathTracing
210;210;0;212;2,857124;3,5;-0,8149;1,3437;User20;3DMouse;Circuit3;PathTracing
211;211;0;213;2,871925;3,5;-0,8123;1,3643;User20;3DMouse;Circuit3;PathTracing
212;212;0;214;2,884674;3,5;-0,8123;1,3883;User20;3DMouse;Circuit3;PathTracing
213;213;0;215;2,898518;3,5;-0,8123;1,4114;User20;3DMouse;Circuit3;PathTracing
214;214;0;216;2,912834;3,5;-0,8123;1,4345;User20;3DMouse;Circuit3;PathTracing
215;215;0;217;2,92416;3,5;-0,8123;1,4543;User20;3DMouse;Circuit3;PathTracing
216;216;0;218;2,938793;3,5;-0,8123;1,4705;User20;3DMouse;Circuit3;PathTracing
217;217;0;219;2,952293;3,5;-0,8123;1,4851;User20;3DMouse;Circuit3;PathTracing
218;218;0;220;2,965206;3,5;-0,8123;1,4997;User20;3DMouse;Circuit3;PathTracing
219;219;0;221;2,980042;3,5;-0,8123;1,5134;User20;3DMouse;Circuit3;PathTracing
220;220;0;222;2,992207;3,5;-0,8123;1,522;User20;3DMouse;Circuit3;PathTracing
221;221;0;223;3,006569;3,5;-0,8123;1,5297;User20;3DMouse;Circuit3;PathTracing
222;222;0;224;3,021465;3,5;-0,8123;1,5348;User20;3DMouse;Circuit3;PathTracing
223;223;0;225;3,034737;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
224;224;0;226;3,048634;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
225;225;0;227;3,061489;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
226;226;0;228;3,072006;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
227;227;0;229;3,082626;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
228;228;0;230;3,09581;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
229;229;0;231;3,106182;3,5;-0,8123;1,5383;User20;3DMouse;Circuit3;PathTracing
230;230;0;232;3,118599;3,5;-0,814;1,5383;User20;3DMouse;Circuit3;PathTracing
231;231;0;233;3,131214;3,5;-0,8157;1,5383;User20;3DMouse;Circuit3;PathTracing
232;232;0;234;3,144485;3,5;-0,8174;1,5383;User20;3DMouse;Circuit3;PathTracing
233;233;0;235;3,157379;3,5;-0,8191;1,5383;User20;3DMouse;Circuit3;PathTracing
234;234;0;236;3,17205;3,5;-0,8286;1,5383;User20;3DMouse;Circuit3;PathTracing
235;235;0;237;3,185459;3,5;-0,8389;1,5383;User20;3DMouse;Circuit3;PathTracing
236;236;0;238;3,197884;3,5;-0,8509;1,5383;User20;3DMouse;Circuit3;PathTracing
237;237;0;239;3,210949;3,5;-0,862;1,5383;User20;3DMouse;Circuit3;PathTracing
238;238;0;240;3,223976;3,5;-0,8843;1,5383;User20;3DMouse;Circuit3;PathTracing
239;239;0;241;3,238705;3,5;-0,9066;1,5383;User20;3DMouse;Circuit3;PathTracing
240;240;0;242;3,253426;3,5;-0,9331;1,5383;User20;3DMouse;Circuit3;PathTracing
241;241;0;243;3,266151;3,5;-0,9606;1,5383;User20;3DMouse;Circuit3;PathTracing
242;242;0;244;3,280575;3,5;-0,976;1,5383;User20;3DMouse;Circuit3;PathTracing
243;243;0;245;3,295155;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
244;244;0;246;3,307278;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
245;245;0;247;3,319801;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
246;246;0;248;3,331024;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
247;247;0;249;3,343296;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
248;248;0;250;3,356407;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
249;249;0;251;3,369591;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
250;250;0;252;3,380417;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
251;251;0;253;3,390739;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
252;252;0;254;3,40361;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
253;253;0;255;3,414516;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
254;254;0;256;3,424244;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
255;255;0;257;3,437298;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
256;256;0;258;3,448315;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
257;257;0;259;3,460361;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
258;258;0;260;3,471977;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
259;259;0;261;3,482727;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
260;260;0;262;3,496204;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
261;261;0;263;3,506168;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
262;262;0;264;3,518623;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
263;263;0;265;3,529438;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
264;264;0;266;3,540367;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
265;265;0;267;3,553192;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
266;266;0;268;3,564545;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
267;267;0;269;3,574589;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
268;268;0;270;3,587212;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
269;269;0;271;3,598141;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
270;270;0;272;3,609543;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
271;271;0;273;3,622128;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
272;272;0;274;3,633442;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
273;273;0;275;3,646179;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
274;274;0;276;3,655392;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
275;275;0;277;3,666718;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
276;276;0;278;3,679989;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
277;277;0;279;3,690884;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
278;278;0;280;3,703438;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
279;279;0;281;3,714485;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
280;280;0;282;3,724941;3,5;-0,9871;1,5383;User20;3DMouse;Circuit3;PathTracing
