BlockID;TrialID;Config;PositionTarget;PositionFinal;RotationTarget;RotationFinal
0;23;17;(-1.86, -1.80, -3.94);(-1.86, -1.80, 1.19);235,8669;235,8669
0;24;5;(-3.36, -1.73, -3.39);(-3.36, 1.73, -2.89);60,10422;60,10424
0;25;0;(-0.55, -0.59, -3.38);(2.14, -0.59, -3.38);16,6195;16,6195
0;26;10;(-2.15, 0.31, 1.02);(-2.15, 0.31, -2.99);212,3558;251,3182
0;27;14;(-2.82, 1.54, -4.01);(1.15, -1.92, -3.43);35,48371;146,0826
0;28;30;(-0.03, -0.26, 1.56);(-2.60, -0.26, 1.56);357,8316;357,8316
0;29;27;(-3.63, 1.51, 1.62);(-2.53, 1.51, -2.08);129,8504;200,8129
0;30;36;(-0.41, 1.81, 0.85);(-2.41, 0.46, 3.54);305,8376;305,8376
0;31;25;(2.03, 0.43, -4.76);(2.03, 0.43, 4.17);152,4542;301,7661
0;32;11;(-2.94, -1.99, 1.10);(-0.35, 1.03, 1.10);298,6422;320,3887
0;33;1;(0.42, -1.65, -1.21);(-3.58, 0.42, -1.21);197,4837;197,4837
0;34;42;(2.73, -0.08, 4.88);(3.57, -0.08, 1.74);14,11003;150,4385
0;35;4;(3.55, 1.05, -3.63);(2.06, 1.05, -1.48);75,06807;75,06808
0;36;44;(3.18, -0.94, 3.84);(0.92, 1.61, -4.13);246,6515;270,3855
0;37;32;(1.73, 1.95, -2.44);(1.73, 1.95, -4.33);258,6424;258,6424
0;38;3;(2.99, 0.71, -4.93);(-2.77, -1.76, -4.93);156,6866;156,6866
0;39;20;(-3.74, -1.19, -4.94);(-3.74, -0.03, 4.44);200,7365;200,7365
0;40;23;(3.35, 1.47, 4.36);(-0.30, 1.47, 4.36);8,846889;178,3444
0;41;38;(0.30, 0.50, 4.35);(2.30, 0.50, 4.35);221,8342;356,3855
0;42;31;(0.41, 1.86, -1.73);(-2.22, 0.41, -1.73);339,3418;339,3419
0;43;33;(1.45, -1.12, -1.73);(2.70, 0.58, -1.73);152,0261;152,0262
0;44;35;(-2.72, 1.40, -3.58);(-2.72, -1.57, -1.76);338,2787;338,2788
1;45;29;(-2.83, -1.86, -0.39);(-2.05, 0.72, -4.96);30,42901;123,0149
1;46;31;(-2.32, -0.30, -4.16);(-2.32, -1.81, -4.16);145,2532;145,2533
1;47;5;(-2.17, 1.75, 0.16);(-2.17, -0.55, 4.49);24,9764;24,9764
1;48;42;(3.16, 0.18, -2.94);(2.21, 0.18, 1.31);280,5263;319,9998
1;49;28;(0.79, -1.83, 0.73);(0.79, 0.93, -2.39);122,7587;345,742
1;50;41;(0.69, -0.10, 2.48);(-3.28, -0.76, 2.48);257,8111;277,9813
1;51;17;(-3.09, 1.27, -4.75);(-3.09, 1.27, 0.96);210,0834;210,0834
1;52;32;(-0.32, 1.42, 0.14);(-0.32, 1.42, -3.72);186,5115;186,5115
1;53;7;(-3.70, 0.84, 1.91);(-3.70, 0.84, 1.91);109,9087;156,2487
1;54;27;(-3.26, 1.87, -2.12);(2.28, 1.87, -4.97);162,5072;314,0844
1;55;43;(0.99, 0.88, -2.89);(0.99, -0.45, -1.64);146,7661;187,2696
1;56;33;(-0.89, -0.80, -4.03);(-1.69, 0.93, -4.03);135,9197;135,9198
1;57;36;(3.07, 1.01, -2.62);(-1.87, -1.51, 2.34);181,8062;181,8062
1;58;1;(-0.06, -1.83, 1.27);(-3.72, -0.06, 1.27);318,1659;318,1659
1;59;25;(2.59, -1.98, -1.42);(2.59, -1.98, 3.66);22,49525;240,4329
1;60;22;(-0.82, -1.04, -2.37);(-0.82, -1.04, -2.37);26,09345;255,8939
1;61;44;(0.19, 0.64, 3.88);(2.73, -0.22, -3.93);52,99025;188,2873
1;62;8;(-1.94, -1.21, 2.46);(0.74, -1.21, 2.46);2,272904;236,5347
1;63;4;(3.26, 1.86, -3.85);(-1.59, 1.86, 1.45);345,8307;345,8307
1;64;18;(-3.30, -0.73, 0.94);(2.60, -0.96, 0.94);194,1866;194,1866
1;65;37;(2.10, 0.82, -3.81);(2.10, 0.82, -3.81);66,16492;307,3582
1;66;30;(-0.55, -1.65, 1.03);(1.51, -1.65, 1.03);253,4639;253,4639
1;67;12;(0.74, -1.74, 0.22);(0.84, -1.74, -3.82);90,86909;123,9076
1;68;16;(-1.80, 1.29, 3.04);(0.20, -1.80, 3.04);199,1856;199,1856
1;69;10;(-2.31, -0.35, 3.05);(-2.31, -0.35, -1.37);48,80386;224,2007
1;70;20;(-0.23, -1.07, -0.52);(-0.23, 0.88, 4.38);220,2515;220,2515
1;71;23;(2.38, 0.26, 0.87);(-1.12, 0.26, 0.87);114,0614;135,8723
1;72;13;(2.39, -1.63, 2.15);(2.39, 0.89, 4.72);6,464145;218,7451
1;73;39;(3.72, -1.06, -4.20);(3.72, 0.89, -4.20);261,782;316,2652
1;74;9;(0.78, -0.89, -1.63);(-2.39, 0.78, -1.63);169,0478;268,7906
1;75;3;(2.19, -1.82, 1.94);(-2.77, -1.20, 1.94);115,8014;115,8014
1;76;21;(-3.36, -0.28, 2.74);(-1.61, 0.84, -1.21);190,9854;190,9854
1;77;6;(-2.03, 1.53, -1.85);(-1.64, -1.63, -1.32);62,43813;62,43814
1;78;35;(1.60, 1.75, 1.83);(1.60, -1.58, -1.95);337,6049;337,605
1;79;0;(-3.10, -1.83, -4.21);(0.98, -1.83, -4.21);114,5358;114,5358
1;80;26;(-2.36, 1.11, 1.08);(2.55, 1.14, 1.08);99,60197;127,1224
1;81;14;(-2.95, -0.59, 4.80);(-1.96, -1.01, -4.21);110,9799;179,5923
1;82;34;(1.63, -0.64, -3.01);(0.05, -0.64, -2.81);129,0785;129,0785
1;83;38;(-2.10, 1.98, -1.43);(-0.17, 1.98, -1.43);46,93627;127,6806
1;84;2;(-0.65, -0.33, 4.49);(-0.65, -0.33, -2.53);81,97259;81,9726
1;85;24;(-1.65, 1.70, -4.42);(-0.38, -1.65, -4.42);248,9102;307,2838
1;86;15;(3.73, -1.02, 0.99);(-1.60, -1.02, 0.99);301,6363;301,6363
1;87;11;(-3.31, -0.75, -1.56);(-0.53, -0.72, -1.56);80,70519;354,5691
1;88;40;(2.10, 0.17, -3.23);(2.10, 0.17, 3.91);35,08674;263,3061
1;89;19;(3.02, -1.98, 1.39);(-1.16, -1.98, 4.24);219,5929;219,5929
2;90;23;(-2.43, -1.98, -1.91);(1.31, -1.98, -1.91);123,8432;143,0938
2;91;19;(3.30, 0.51, 4.13);(3.28, 0.51, -2.97);198,9024;198,9024
2;92;26;(-3.21, -1.53, -2.34);(3.17, -1.90, -2.34);2,452891;307,1271
2;93;9;(-1.04, 1.86, 1.79);(-3.29, -1.04, 1.79);159,5567;181,2889
2;94;1;(-0.52, 0.16, 2.13);(-3.50, -0.52, 2.13);17,93455;17,93455
2;95;35;(-1.66, -0.80, -2.68);(-1.66, 1.06, -3.86);36,52581;36,52582
2;96;12;(-0.88, -0.54, -1.77);(1.81, -0.54, 4.09);306,7513;339,8167
2;97;4;(2.70, -0.84, -1.19);(0.93, -0.84, 0.78);156,464;156,464
2;98;37;(3.01, 1.58, 4.14);(3.01, 1.58, 4.14);139,0945;169,1976
2;99;44;(-0.25, -1.98, 4.93);(1.49, 1.90, 2.47);73,30856;359,4313
2;100;13;(-2.23, 1.95, 2.37);(-2.23, -1.99, -4.57);137,2097;359,0781
2;101;16;(1.85, -1.56, 0.64);(-1.31, 1.85, 0.64);79,16246;79,16247
2;102;6;(3.57, 0.27, -4.54);(-1.77, -1.27, 0.86);190,8665;190,8666
2;103;28;(-1.39, 0.85, -3.90);(-1.39, -0.33, 1.03);4,695775;288,9258
2;104;15;(1.64, -1.91, 3.02);(-2.37, -1.91, 3.02);327,0692;327,0693
2;105;22;(-2.01, 0.41, 3.32);(-2.01, 0.41, 3.32);60,48765;307,9895
2;106;25;(0.65, -1.93, 3.24);(0.65, -1.93, -4.71);114,9212;329,4249
2;107;34;(-0.61, 0.61, 4.19);(-3.55, 0.61, 4.41);326,1119;326,112
2;108;32;(2.39, -1.22, 3.90);(2.39, -1.22, 0.65);218,5526;218,5526
2;109;21;(-3.00, 1.67, 0.45);(1.40, -0.75, -4.55);8,548199;8,548199
2;110;20;(2.37, 1.84, -1.04);(2.37, -0.82, 4.71);169,2047;169,2048
2;111;29;(1.67, 1.38, 0.03);(-3.34, 0.74, 3.39);38,25101;226,3297
2;112;17;(1.84, -0.32, -1.17);(1.84, -0.32, 2.47);49,48351;49,48351
2;113;27;(2.43, -0.38, 4.35);(-2.02, -0.38, 2.01);171,4318;215,5977
2;114;5;(2.94, -1.71, -1.17);(2.94, -1.78, 3.95);13,37467;13,37467
2;115;42;(2.23, 0.23, 3.05);(-0.11, 0.23, 2.87);37,05342;339,4306
2;116;38;(2.04, -1.16, 4.32);(0.46, -1.16, 4.32);48,56937;185,2618
2;117;18;(-1.48, -1.76, -3.11);(3.31, 0.53, -3.11);263,2041;263,2041
2;118;43;(3.42, -0.45, -3.65);(3.42, -1.63, -2.07);66,3116;339,2837
2;119;41;(-3.40, -0.08, 2.18);(1.64, -1.77, 2.18);25,90896;77,57507
2;120;2;(-2.92, -0.66, -0.36);(-2.92, -0.66, 4.83);41,23737;41,23737
2;121;10;(0.13, -0.21, -2.48);(0.13, -0.21, 3.89);62,79216;172,0333
2;122;11;(2.86, 1.95, 2.04);(-2.23, 0.02, 2.04);153,8337;318,0977
2;123;30;(-1.26, -0.92, -0.07);(-3.29, -0.92, -0.07);344,0611;344,0611
2;124;3;(2.03, 1.71, -3.49);(-2.96, 0.51, -3.49);182,251;182,251
2;125;24;(-1.91, 1.43, -2.43);(-1.03, -1.91, -2.43);108,6888;148,8768
2;126;31;(2.69, 1.97, 2.35);(2.69, -0.56, 2.35);52,44999;52,44999
2;127;14;(-1.21, -0.18, -4.06);(-0.54, 0.41, 2.44);132,2507;225,2745
2;128;0;(1.91, -0.79, 1.16);(-3.43, -0.79, 1.16);96,00033;96,00034
2;129;40;(3.72, 1.55, 0.81);(3.72, 1.55, -0.95);48,52062;218,1456
2;130;8;(-2.55, 1.51, -1.84);(1.64, 1.51, -1.84);81,36965;113,2736
2;131;36;(3.38, 0.47, 3.31);(-0.67, 0.76, -4.77);98,51941;98,51942
2;132;39;(-0.97, 1.23, -2.26);(-0.97, -1.93, -2.26);172,7818;280,1284
2;133;33;(2.60, -1.91, 3.15);(0.91, 1.61, 3.15);80,7914;80,7914
2;134;7;(-2.12, -1.95, -4.23);(-2.12, -1.95, -4.23);165,9176;347,2285
