;index;BlockID;Frame;StopWatch;PosX;PosY;PosZ;User;Conditions;CircuitID;UX;PositionAbsolute;PositionSubstraction
29;29;0;31;0,6689301;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03334935511195436
30;30;0;32;0,6870728;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03445609903771807
31;31;0;33;0,7061272;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03454896319595413
32;32;0;34;0,7246475;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03731372976116276
33;33;0;35;0,7424889;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04584772725670572
34;34;0;36;0,7612076;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,046948852843914146
35;35;0;37;0,7821922;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04365296518351869
36;36;0;38;0,7999115;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,040451189426901735
37;37;0;39;0,818203;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,043894342471840986
38;38;0;40;0,8362961;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04363639402337238
39;39;0;41;0,8570442;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,043549424137500736
40;40;0;42;0,8750877;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04042408755728211
41;41;0;43;0,8947105;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03544412189582946
42;42;0;44;0,9163246;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,03852963116074104
43;43;0;45;0,9354515;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,043738023163292894
44;44;0;46;0,9538918;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04933783996260299
45;45;0;47;0,9765663;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,05081033700052551
46;46;0;48;0,9952774;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04455499970446386
47;47;0;49;1,018787;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,0446193281938605
48;48;0;50;1,036446;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,042585193775452446
49;49;0;51;1,05954;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,04530949419386232
50;50;0;52;1,081612;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,053278610414401406
51;51;0;53;1,101753;1,7021;0,616;-2,852;User20;Hand;Circuit4;PathTracing;3,377943813919941;0,05532492758177998
52;52;0;54;1,123444;1,6984;0,6109;-2,8031;User20;Hand;Circuit4;PathTracing;3,3339362591387376;0,05147201042713068
53;53;0;55;1,141518;1,6984;0,6109;-2,8031;User20;Hand;Circuit4;PathTracing;3,3339362591387376;0,04478750649673202
54;54;0;56;1,163334;1,6532;0,2518;-2,8348;User20;Hand;Circuit4;PathTracing;3,2912861498204617;0,04447322075267213
55;55;0;57;1,183304;1,6532;0,2518;-2,8348;User20;Hand;Circuit4;PathTracing;3,2912861498204617;0,04736591106060217
56;56;0;58;1,2005;1,6532;0,2518;-2,8348;User20;Hand;Circuit4;PathTracing;3,2912861498204617;0,04906456035112061
57;57;0;59;1,223076;1,6644;0,0851;-2,7119;User20;Hand;Circuit4;PathTracing;3,1830600025761373;0,05431083226755806
58;58;0;60;1,242149;1,6644;0,0851;-2,7119;User20;Hand;Circuit4;PathTracing;3,1830600025761373;0,05740909531917726
59;59;0;61;1,26049;1,6644;0,0851;-2,7119;User20;Hand;Circuit4;PathTracing;3,1830600025761373;0,05612486786341364
60;60;0;62;1,284866;1,638;-0,1203;-2,4772;User20;Hand;Circuit4;PathTracing;2,9722106133314306;0,05970828753928714
61;61;0;63;1,307289;1,7841;-0,1685;-2,4881;User20;Hand;Circuit4;PathTracing;3,0662757002591925;0,06426676997405689
62;62;0;64;1,324852;1,7841;-0,1685;-2,4881;User20;Hand;Circuit4;PathTracing;3,0662757002591925;0,07038509941005522
63;63;0;65;1,348343;1,7821;-0,1937;-2,2816;User20;Hand;Circuit4;PathTracing;2,9015683104142145;0,07321840602742924
64;64;0;66;1,36758;1,7821;-0,1937;-2,2816;User20;Hand;Circuit4;PathTracing;2,9015683104142145;0,06985797886271161
65;65;0;67;1,3895;1,7798;-0,201;-2,2362;User20;Hand;Circuit4;PathTracing;2,8650793147834497;0,06489762626854212
66;66;0;68;1,408401;1,7798;-0,201;-2,2362;User20;Hand;Circuit4;PathTracing;2,8650793147834497;0,05646393913821335
67;67;0;69;1,433037;1,7564;-0,221;-2,0605;User20;Hand;Circuit4;PathTracing;2,7165128768330917;0,05266751564701888
68;68;0;70;1,455837;1,7578;-0,2348;-2,0644;User20;Hand;Circuit4;PathTracing;2,7215325168000475;0,051786927444547715
69;69;0;71;1,475239;1,7578;-0,2348;-2,0644;User20;Hand;Circuit4;PathTracing;2,7215325168000475;0,06009570089388383
70;70;0;72;1,502438;1,7344;-0,294;-1,8313;User20;Hand;Circuit4;PathTracing;2,539338309481429;0,0577015154175724
71;71;0;73;1,523136;1,7344;-0,294;-1,8313;User20;Hand;Circuit4;PathTracing;2,539338309481429;0,05060092886771628
72;72;0;74;1,545078;1,7141;-0,3693;-1,6067;User20;Hand;Circuit4;PathTracing;2,378235940776272;0,04050455450277202
73;73;0;75;1,570499;1,636;-0,3329;-1,5239;User20;Hand;Circuit4;PathTracing;2,2604401385570907;0,030298296896449806
74;74;0;76;1,588074;1,636;-0,3329;-1,5239;User20;Hand;Circuit4;PathTracing;2,2604401385570907;0,02915862658200652
75;75;0;77;1,612434;1,611;-0,3656;-1,2891;User20;Hand;Circuit4;PathTracing;2,0954147966452847;0,026566039179219736
76;76;0;78;1,637917;1,5591;-0,3624;-1,2495;User20;Hand;Circuit4;PathTracing;2,0306099625481995;0,027516506004405805
77;77;0;79;1,657532;1,5591;-0,3624;-1,2495;User20;Hand;Circuit4;PathTracing;2,0306099625481995;0,021854557989957613
78;78;0;80;1,681057;1,5386;-0,4342;-1,0883;User20;Hand;Circuit4;PathTracing;1,933963931928411;0,017399674987236047
79;79;0;81;1,701397;1,5386;-0,4342;-1,0883;User20;Hand;Circuit4;PathTracing;1,933963931928411;0,017268792796174104
80;80;0;82;1,723591;1,5069;-0,326;-1,0109;User20;Hand;Circuit4;PathTracing;1,843622092512454;0,021795125792571035
81;81;0;83;1,745869;1,5131;-0,4204;-0,8922;User20;Hand;Circuit4;PathTracing;1,806164059547194;0,025767872963028182
82;82;0;84;1,767281;1,5131;-0,4204;-0,8922;User20;Hand;Circuit4;PathTracing;1,806164059547194;0,029500194338192287
83;83;0;85;1,789448;1,4957;-0,2849;-0,846;User20;Hand;Circuit4;PathTracing;1,7418388272168008;0,02707818016168595
84;84;0;86;1,807964;1,4957;-0,2849;-0,846;User20;Hand;Circuit4;PathTracing;1,7418388272168008;0,009291165583587002
85;85;0;87;1,829628;1,3024;-0,2396;-0,6094;User20;Hand;Circuit4;PathTracing;1,4577456156682482;0,0006437614568977068
86;86;0;88;1,850483;1,3024;-0,2396;-0,6094;User20;Hand;Circuit4;PathTracing;1,4577456156682482;0,0
87;87;0;89;1,87706;1,282;-0,3008;-0,4905;User20;Hand;Circuit4;PathTracing;1,405202793193922;0,03114618894093013
88;88;0;90;1,897266;1,282;-0,3008;-0,4905;User20;Hand;Circuit4;PathTracing;1,405202793193922;0,06333139468649396
89;89;0;91;1,918648;1,282;-0,3008;-0,4905;User20;Hand;Circuit4;PathTracing;1,405202793193922;0,10056735367910008
90;90;0;92;1,942848;0,9924;-0,0583;-0,3269;User20;Hand;Circuit4;PathTracing;1,046479937695893;0,1346071161225666
91;91;0;93;1,96489;0,9924;-0,0583;-0,3269;User20;Hand;Circuit4;PathTracing;1,046479937695893;0,15251301447087773
92;92;0;94;1,990368;0,9056;-0,1034;-0,3327;User20;Hand;Circuit4;PathTracing;0,9703052148679816;0,1653648494923443
93;93;0;95;2,008808;0,9056;-0,1034;-0,3327;User20;Hand;Circuit4;PathTracing;0,9703052148679816;0,1780615048074221
94;94;0;96;2,036572;0,7946;-0,3048;-0,3894;User20;Hand;Circuit4;PathTracing;0,9359084143226837;0,17657831690445125
95;95;0;97;2,060352;0,7399;-0,327;-0,3679;User20;Hand;Circuit4;PathTracing;0,8886683408336319;0,17435171502059266
96;96;0;98;2,0784;0,7399;-0,327;-0,3679;User20;Hand;Circuit4;PathTracing;0,8886683408336319;0,15783590509466183
97;97;0;99;2,103897;0,5908;-0,2273;-0,3642;User20;Hand;Circuit4;PathTracing;0,7303092290256231;0,1459344796223201
98;98;0;100;2,128613;0,5686;-0,2056;-0,3157;User20;Hand;Circuit4;PathTracing;0,6820878315876923;0,134689052917091
99;99;0;101;2,148487;0,5686;-0,2056;-0,3157;User20;Hand;Circuit4;PathTracing;0,6820878315876923;0,1251272166576829
100;100;0;102;2,173374;0,3994;-0,3128;-0,4422;User20;Hand;Circuit4;PathTracing;0,672982198873046;0,10979131457087288
101;101;0;103;2,19178;0,3994;-0,3128;-0,4422;User20;Hand;Circuit4;PathTracing;0,672982198873046;0,09185632929935661
102;102;0;104;2,216866;0,4542;-0,3027;-0,4287;User20;Hand;Circuit4;PathTracing;0,694052317912706;0,08458948792798804
103;103;0;105;2,239849;0,1357;-0,4095;-0,4792;User20;Hand;Circuit4;PathTracing;0,6447770002101502;0,07245790055421875
104;104;0;106;2,258331;0,1357;-0,4095;-0,4792;User20;Hand;Circuit4;PathTracing;0,6447770002101502;0,057380892509893755
105;105;0;107;2,282757;0,0072;-0,3206;-0,4934;User20;Hand;Circuit4;PathTracing;0,5884554018785111;0,006452541662553379
106;106;0;108;2,300594;0,0072;-0,3206;-0,4934;User20;Hand;Circuit4;PathTracing;0,5884554018785111;0,0
107;107;0;109;2,322868;-0,029;-0,3159;-0,4896;User20;Hand;Circuit4;PathTracing;0,5833883526434172;0,0
108;108;0;110;2,344959;-0,1651;-0,3188;-0,5475;User20;Hand;Circuit4;PathTracing;0,6547119213822213;0,018966458552221788
109;109;0;111;2,366573;-0,1651;-0,3188;-0,5475;User20;Hand;Circuit4;PathTracing;0,6547119213822213;0,053264607925426866
110;110;0;112;2,383152;-0,1651;-0,3188;-0,5475;User20;Hand;Circuit4;PathTracing;0,6547119213822213;0,10772742044720474
111;111;0;113;2,401001;-0,1651;-0,3188;-0,5475;User20;Hand;Circuit4;PathTracing;0,6547119213822213;0,12340485013385649
112;112;0;114;2,423519;-0,1699;-0,2968;-0,5699;User20;Hand;Circuit4;PathTracing;0,6646369384859676;0,13731962812720688
113;113;0;115;2,441296;-0,1699;-0,2968;-0,5699;User20;Hand;Circuit4;PathTracing;0,6646369384859676;0,14272778535412378
114;114;0;116;2,460159;-0,1699;-0,2968;-0,5699;User20;Hand;Circuit4;PathTracing;0,6646369384859676;0,1495753780336031
115;115;0;117;2,48423;-0,4695;-0,3402;-0,6423;User20;Hand;Circuit4;PathTracing;0,865283525787935;0,1458518306926555
116;116;0;118;2,501293;-0,4695;-0,3402;-0,6423;User20;Hand;Circuit4;PathTracing;0,865283525787935;0,1424411048808878
117;117;0;119;2,523232;-0,6172;-0,2897;-0,6146;User20;Hand;Circuit4;PathTracing;0,9179297848964266;0,13041108477693975
118;118;0;120;2,540859;-0,6172;-0,2897;-0,6146;User20;Hand;Circuit4;PathTracing;0,9179297848964266;0,12446998619288774
119;119;0;121;2,562202;-0,6086;-0,2591;-0,6987;User20;Hand;Circuit4;PathTracing;0,9621374434040076;0,12278461249021433
120;120;0;122;2,5868;-0,8765;-0,2507;-0,6866;User20;Hand;Circuit4;PathTracing;1,1412809908168977;0,12329975593548603
121;121;0;123;2,604389;-0,8765;-0,2507;-0,6866;User20;Hand;Circuit4;PathTracing;1,1412809908168977;0,12444574731988212
122;122;0;124;2,624893;-0,8765;-0,2507;-0,6866;User20;Hand;Circuit4;PathTracing;1,1412809908168977;0,13017895772685772
123;123;0;125;2,64217;-0,8765;-0,2507;-0,6866;User20;Hand;Circuit4;PathTracing;1,1412809908168977;0,13072410709735305
124;124;0;126;2,66563;-0,9792;-0,3213;-0,7227;User20;Hand;Circuit4;PathTracing;1,2587142725813512;0,13149625809967525
125;125;0;127;2,683773;-0,9792;-0,3213;-0,7227;User20;Hand;Circuit4;PathTracing;1,2587142725813512;0,13364455734801695
126;126;0;128;2,70496;-1,1149;-0,2577;-0,7123;User20;Hand;Circuit4;PathTracing;1,3478807773686812;0,13464602401284598
127;127;0;129;2,724758;-1,1149;-0,2577;-0,7123;User20;Hand;Circuit4;PathTracing;1,3478807773686812;0,1305854534989157
128;128;0;130;2,748337;-1,1336;-0,1894;-0,638;User20;Hand;Circuit4;PathTracing;1,3145209469612875;0,1235358764542065
129;129;0;131;2,77018;-1,3091;-0,1779;-0,6544;User20;Hand;Circuit4;PathTracing;1,4743237704113705;0,11022255046194518
130;130;0;132;2,789715;-1,3091;-0,1779;-0,6544;User20;Hand;Circuit4;PathTracing;1,4743237704113705;0,0953512810523156
131;131;0;133;2,815086;-1,2772;-0,2362;-0,6712;User20;Hand;Circuit4;PathTracing;1,4620327356116207;0,0902031816249469
132;132;0;134;2,83308;-1,2772;-0,2362;-0,6712;User20;Hand;Circuit4;PathTracing;1,4620327356116207;0,08193939739651857
133;133;0;135;2,856655;-1,4259;-0,369;-0,6881;User20;Hand;Circuit4;PathTracing;1,6256793718319733;0,07979074698977273
134;134;0;136;2,874722;-1,4259;-0,369;-0,6881;User20;Hand;Circuit4;PathTracing;1,6256793718319733;0,07615396204263147
135;135;0;137;2,89893;-1,4287;-0,4034;-0,669;User20;Hand;Circuit4;PathTracing;1,62833542306246;0,07384589943133157
136;136;0;138;2,920715;-1,6863;-0,469;-0,6626;User20;Hand;Circuit4;PathTracing;1,871525433970909;0,07041284565829686
137;137;0;139;2,941742;-1,6863;-0,469;-0,6626;User20;Hand;Circuit4;PathTracing;1,871525433970909;0,0667012860538545
138;138;0;140;2,963196;-1,692;-0,5372;-0,6247;User20;Hand;Circuit4;PathTracing;1,8819399379363837;0,05649494518149645
139;139;0;141;2,983711;-1,692;-0,5372;-0,6247;User20;Hand;Circuit4;PathTracing;1,8819399379363837;0,04780995062192339
140;140;0;142;3,001518;-1,692;-0,5372;-0,6247;User20;Hand;Circuit4;PathTracing;1,8819399379363837;0,038280978679481326
141;141;0;143;3,025101;-1,8591;-0,3905;-0,4708;User20;Hand;Circuit4;PathTracing;1,957139673094386;0,028674857895406802
142;142;0;144;3,042599;-1,8591;-0,3905;-0,4708;User20;Hand;Circuit4;PathTracing;1,957139673094386;0,02212929487672355
143;143;0;145;3,066257;-2,2631;-0,3412;-0,4135;User20;Hand;Circuit4;PathTracing;2,325730272409077;0,0068476528611247645
144;144;0;146;3,084015;-2,2631;-0,3412;-0,4135;User20;Hand;Circuit4;PathTracing;2,325730272409077;0,00011747030189646068
145;145;0;147;3,101658;-2,2631;-0,3412;-0,4135;User20;Hand;Circuit4;PathTracing;2,325730272409077;0,0022487297710367393
146;146;0;148;3,124557;-2,5238;-0,357;-0,3658;User20;Hand;Circuit4;PathTracing;2,5750388501923616;0,002827440608727194
147;147;0;149;3,148418;-2,5476;-0,4591;-0,3722;User20;Hand;Circuit4;PathTracing;2,6152574270996727;0,002668002756307075
148;148;0;150;3,166733;-2,5476;-0,4591;-0,3722;User20;Hand;Circuit4;PathTracing;2,6152574270996727;0,0041372988307313285
149;149;0;151;3,189671;-2,7394;-0,431;-0,352;User20;Hand;Circuit4;PathTracing;2,7953492375730082;0,0059850811482196065
150;150;0;152;3,211933;-2,6812;-0,5197;-0,2837;User20;Hand;Circuit4;PathTracing;2,7457981025559763;0,007720528668126114
151;151;0;153;3,232395;-2,6812;-0,5197;-0,2837;User20;Hand;Circuit4;PathTracing;2,7457981025559763;0,009513079954400983
152;152;0;154;3,253853;-2,7843;-0,5429;-0,2939;User20;Hand;Circuit4;PathTracing;2,8519193729837453;0,01325681324371919
153;153;0;155;3,273037;-2,7843;-0,5429;-0,2939;User20;Hand;Circuit4;PathTracing;2,8519193729837453;0,014139522130761861
154;154;0;156;3,298046;-2,9237;-0,4889;-0,276;User20;Hand;Circuit4;PathTracing;2,9771162053235343;0,015085664479109973
155;155;0;157;3,316975;-2,9237;-0,4889;-0,276;User20;Hand;Circuit4;PathTracing;2,9771162053235343;0,01736008820869106
156;156;0;158;3,338673;-2,9234;-0,5218;-0,2797;User20;Hand;Circuit4;PathTracing;2,982746199394109;0,026019360635445743
157;157;0;159;3,36272;-2,9737;-0,4506;-0,1525;User20;Hand;Circuit4;PathTracing;3,0115093059793123;0,036932374818502645
158;158;0;160;3,383427;-2,9737;-0,4506;-0,1525;User20;Hand;Circuit4;PathTracing;3,0115093059793123;0,03968004674874992
159;159;0;161;3,40387;-2,9441;-0,418;-0,1693;User20;Hand;Circuit4;PathTracing;2,9784410855345116;0,043007526096022985
160;160;0;162;3,428585;-3,0237;-0,4278;-0,0036;User20;Hand;Circuit4;PathTracing;3,0538152350789;0,04073042702215046
161;161;0;163;3,450108;-3,0237;-0,4278;-0,0036;User20;Hand;Circuit4;PathTracing;3,0538152350789;0,019975951223142108
162;162;0;164;3,470821;-3,0224;-0,4337;-0,0206;User20;Hand;Circuit4;PathTracing;3,0534278786308353;0,020726191617730372
163;163;0;165;3,491669;-3,0224;-0,4337;-0,0206;User20;Hand;Circuit4;PathTracing;3,0534278786308353;0,020724096055400487
164;164;0;166;3,515606;-3,024;-0,5585;0,2289;User20;Hand;Circuit4;PathTracing;3,0836493737129067;0,020637478616446714
165;165;0;167;3,532486;-3,024;-0,5585;0,2289;User20;Hand;Circuit4;PathTracing;3,0836493737129067;0,008410739913546905
166;166;0;168;3,55381;-3,0769;-0,5492;0,5281;User20;Hand;Circuit4;PathTracing;3,169830257285081;0,02454370144576723
167;167;0;169;3,577785;-3,0112;-0,5542;0,5059;User20;Hand;Circuit4;PathTracing;3,103288238304654;0,03588848128967337
168;168;0;170;3,598972;-3,0112;-0,5542;0,5059;User20;Hand;Circuit4;PathTracing;3,103288238304654;0,048910700327776
169;169;0;171;3,619961;-3,095;-0,5601;0,9829;User20;Hand;Circuit4;PathTracing;3,2952738004602895;0,06927288504055529
170;170;0;172;3,640526;-3,095;-0,5601;0,9829;User20;Hand;Circuit4;PathTracing;3,2952738004602895;0,07271197450941846
171;171;0;173;3,658848;-3,095;-0,5601;0,9829;User20;Hand;Circuit4;PathTracing;3,2952738004602895;0,0708398530460812
172;172;0;174;3,68219;-3,1454;-0,6512;1,3181;User20;Hand;Circuit4;PathTracing;3,4720296960135584;0,0696717200367396
173;173;0;175;3,700558;-3,1454;-0,6512;1,3181;User20;Hand;Circuit4;PathTracing;3,4720296960135584;0,06679529505704762
174;174;0;176;3,719498;-3,1454;-0,6512;1,3181;User20;Hand;Circuit4;PathTracing;3,4720296960135584;0,07764149993555414
175;175;0;177;3,745762;-3,0981;-0,6965;1,5129;User20;Hand;Circuit4;PathTracing;3,517414145363039;0,08025582113310081
176;176;0;178;3,770599;-3,0405;-0,6712;1,4641;User20;Hand;Circuit4;PathTracing;3,4407467939387812;0,07757452630903883
177;177;0;179;3,790611;-3,0405;-0,6712;1,4641;User20;Hand;Circuit4;PathTracing;3,4407467939387812;0,08102439039469234
178;178;0;180;3,808762;-3,0405;-0,6712;1,4641;User20;Hand;Circuit4;PathTracing;3,4407467939387812;0,07438303312805239
179;179;0;181;3,832363;-3,0963;-0,8267;1,6993;User20;Hand;Circuit4;PathTracing;3,6274132753244426;0,06661271984268025
180;180;0;182;3,851078;-3,0963;-0,8267;1,6993;User20;Hand;Circuit4;PathTracing;3,6274132753244426;0,051584422256199414
181;181;0;183;3,87307;-2,9985;-0,7459;1,7109;User20;Hand;Circuit4;PathTracing;3,5319325970352264;0,03464094043524035
182;182;0;184;3,892231;-2,9985;-0,7459;1,7109;User20;Hand;Circuit4;PathTracing;3,5319325970352264;0,013530289193345535
183;183;0;185;3,915428;-2,9608;-0,8081;1,77;User20;Hand;Circuit4;PathTracing;3,5429171949115603;0,010408080014884913
184;184;0;186;3,936871;-2,9593;-0,7962;1,7404;User20;Hand;Circuit4;PathTracing;3,5242563882328426;0,031909659020632475
185;185;0;187;3,957962;-2,9593;-0,7962;1,7404;User20;Hand;Circuit4;PathTracing;3,5242563882328426;0,05122354256921202
186;186;0;188;3,979164;-2,8208;-0,7798;1,8995;User20;Hand;Circuit4;PathTracing;3,488997123816527;0,06648433626764261
187;187;0;189;4,000141;-2,8208;-0,7798;1,8995;User20;Hand;Circuit4;PathTracing;3,488997123816527;0,07835831407528548
188;188;0;190;4,023094;-2,8726;-0,7673;1,9382;User20;Hand;Circuit4;PathTracing;3,549253342606019;0,09465602905503845
189;189;0;191;4,041748;-2,8726;-0,7673;1,9382;User20;Hand;Circuit4;PathTracing;3,549253342606019;0,10264595126123144
190;190;0;192;4,064732;-2,7975;-0,8238;1,9128;User20;Hand;Circuit4;PathTracing;3,4876147335965877;0,10684637478917658
191;191;0;193;4,087204;-2,8117;-0,847;2,0522;User20;Hand;Circuit4;PathTracing;3,5825397038972224;0,10842052902503418
192;192;0;194;4,108322;-2,8117;-0,847;2,0522;User20;Hand;Circuit4;PathTracing;3,5825397038972224;0,10520311976337071
193;193;0;195;4,131321;-2,6605;-0,9346;2,0311;User20;Hand;Circuit4;PathTracing;3,475212888442951;0,10768289584270097
194;194;0;196;4,150455;-2,6605;-0,9346;2,0311;User20;Hand;Circuit4;PathTracing;3,475212888442951;0,10752735049213591
195;195;0;197;4,173046;-2,6391;-0,7919;2,0625;User20;Hand;Circuit4;PathTracing;3,4417816127697587;0,10886863397876345
196;196;0;198;4,191719;-2,6391;-0,7919;2,0625;User20;Hand;Circuit4;PathTracing;3,4417816127697587;0,10701463524660326
197;197;0;199;4,214787;-2,2013;-0,6539;2,0645;User20;Hand;Circuit4;PathTracing;3,0879551729259282;0,1131716412553132
198;198;0;200;4,23402;-2,2013;-0,6539;2,0645;User20;Hand;Circuit4;PathTracing;3,0879551729259282;0,1221627251400248
199;199;0;201;4,257214;-1,6892;-0,955;1,9875;User20;Hand;Circuit4;PathTracing;2,7776929077923644;0,13398258025361942
200;200;0;202;4,274902;-1,6892;-0,955;1,9875;User20;Hand;Circuit4;PathTracing;2,7776929077923644;0,14348807356558302
201;201;0;203;4,293262;-1,6892;-0,955;1,9875;User20;Hand;Circuit4;PathTracing;2,7776929077923644;0,14970812014233958
202;202;0;204;4,316582;-1,608;-0,8377;2,0333;User20;Hand;Circuit4;PathTracing;2,724282323842373;0,15532837410879274
203;203;0;205;4,334816;-1,608;-0,8377;2,0333;User20;Hand;Circuit4;PathTracing;2,724282323842373;0,1643549358533356
204;204;0;206;4,356831;-1,5062;-0,6759;1,9928;User20;Hand;Circuit4;PathTracing;2,5878042990149006;0,17361706625048345
205;205;0;207;4,375282;-1,5062;-0,6759;1,9928;User20;Hand;Circuit4;PathTracing;2,5878042990149006;0,16747772933625082
206;206;0;208;4,399128;-1,1716;-0,7679;1,9797;User20;Hand;Circuit4;PathTracing;2,4251863969600356;0,1605030176566613
207;207;0;209;4,416519;-1,1716;-0,7679;1,9797;User20;Hand;Circuit4;PathTracing;2,4251863969600356;0,15670054898056218
208;208;0;210;4,434757;-1,1716;-0,7679;1,9797;User20;Hand;Circuit4;PathTracing;2,4251863969600356;0,150511231847962
209;209;0;211;4,456623;-1,0467;-1,0233;2,0522;User20;Hand;Circuit4;PathTracing;2,5207634994183805;0,14188442376341293
210;210;0;212;4,475414;-1,0467;-1,0233;2,0522;User20;Hand;Circuit4;PathTracing;2,5207634994183805;0,10798295143912728
